user_id,date,age,age_group,social_media_hours,work_or_study_hours,entertainment_hours,total_screen_time,primary_device,internet_type,p_social,p_work,p_entertainment,entropy,dbi,dominance,dominant_category,dbi_tier,load_tier,flag_highload_skewed
126,2024-11-25,48,46-60,3.9,5.9,3.4,13.2,Mobile,Mobile Data,0.29545454545454547,0.446969696969697,0.25757575757575757,1.0695453223860438,0.973542107091024,0.446969696969697,Work/Study,Balanced,High,0
127,2024-10-12,65,60+,0.4,3.3,2.7,6.4,Tablet,Mobile Data,0.0625,0.5156249999999999,0.421875,0.8789217965629486,0.8000290963689287,0.5156249999999999,Work/Study,Balanced,Low,0
128,2024-06-29,31,26-35,3.6,6.1,1.3,11.0,Laptop,Mobile Data,0.32727272727272727,0.5545454545454546,0.11818181818181818,0.9448955553743079,0.860080999567046,0.5545454545454546,Work/Study,Balanced,High,0
129,2024-03-11,59,46-60,1.1,3.8,0.8,5.7,Tablet,Mobile Data,0.1929824561403509,0.6666666666666666,0.14035087719298245,0.8633906642587008,0.7858920505116712,0.6666666666666666,Work/Study,Mixed,Low,0
130,2024-06-04,44,36-45,3.4,3.7,1.0,8.1,Laptop,Mobile Data,0.4197530864197531,0.45679012345679015,0.1234567901234568,0.9805470369597691,0.892532376593497,0.45679012345679015,Work/Study,Balanced,Medium,0
131,2024-11-20,74,60+,3.0,5.7,0.6,9.3,Tablet,Mobile Data,0.3225806451612903,0.6129032258064516,0.06451612903225806,0.8418424981876392,0.7662780644919215,0.6129032258064516,Work/Study,Mixed,High,0
132,2024-12-17,72,60+,1.3,2.7,0.7,4.7,Laptop,Mobile Data,0.2765957446808511,0.574468085106383,0.14893617021276595,0.957524025699334,0.8715759286291778,0.574468085106383,Work/Study,Balanced,Low,0
133,2024-09-29,41,36-45,2.3,4.6,0.9,7.8,Mobile,WiFi,0.2948717948717949,0.5897435897435898,0.11538461538461539,0.920697385652479,0.8380548762736635,0.5897435897435898,Work/Study,Balanced,Medium,0
134,2024-12-22,74,60+,3.0,6.6,1.9,11.5,Laptop,Mobile Data,0.2608695652173913,0.5739130434782609,0.16521739130434782,0.9666932150782839,0.879922084478268,0.5739130434782609,Work/Study,Balanced,High,0
135,2024-10-21,20,19-25,2.9,2.1,2.2,7.2,Tablet,WiFi,0.40277777777777773,0.2916666666666667,0.3055555555555556,1.0879232824093528,0.9902704472096195,0.40277777777777773,Social,Balanced,Medium,0
136,2024-12-02,52,46-60,3.8,4.4,0.9,9.1,Tablet,WiFi,0.4175824175824176,0.4835164835164836,0.09890109890109891,0.9448414937912222,0.8600317905934678,0.4835164835164836,Work/Study,Balanced,Medium,0
137,2024-06-23,51,46-60,1.8,3.8,0.8,6.4,Mobile,Mobile Data,0.28125,0.5937499999999999,0.125,0.9262190514038546,0.8430809130368875,0.5937499999999999,Work/Study,Balanced,Low,0
138,2024-06-15,54,46-60,1.3,1.7,1.2,4.2,Laptop,Mobile Data,0.30952380952380953,0.4047619047619047,0.2857142857142857,1.0870065636783288,0.989436013860858,0.4047619047619047,Work/Study,Balanced,Low,0
139,2024-07-12,19,19-25,2.4,5.9,1.3,9.6,Laptop,WiFi,0.25,0.6145833333333334,0.13541666666666669,0.9165112876575432,0.834244525672169,0.6145833333333334,Work/Study,Balanced,High,0
140,2024-11-19,23,19-25,2.1,1.8,2.4,6.3,Mobile,Mobile Data,0.33333333333333337,0.28571428571428575,0.38095238095238093,1.0917862380951273,0.9937866610055328,0.38095238095238093,Entertainment,Balanced,Low,0
141,2024-12-05,35,26-35,2.6,1.9,2.9,7.4,Tablet,WiFi,0.35135135135135137,0.25675675675675674,0.3918918918918919,1.0837079356051338,0.9864334731945834,0.3918918918918919,Entertainment,Balanced,Medium,0
142,2024-02-20,67,60+,1.9,4.7,3.2,9.8,Mobile,WiFi,0.19387755102040813,0.47959183673469385,0.32653061224489793,1.0359386340366294,0.9429519810783639,0.47959183673469385,Work/Study,Balanced,High,0
143,2024-10-05,16,13-18,2.9,1.9,2.1,6.9,Mobile,Mobile Data,0.42028985507246375,0.27536231884057966,0.30434782608695654,1.0814848978441869,0.9844099770222968,0.42028985507246375,Social,Balanced,Low,0
144,2024-09-23,47,46-60,3.1,5.9,2.0,11.0,Tablet,Mobile Data,0.2818181818181818,0.5363636363636364,0.18181818181818182,1.000998929423718,0.9111484913729372,0.5363636363636364,Work/Study,Balanced,High,0
145,2024-05-18,13,13-18,1.0,2.5,2.7,6.2,Laptop,WiFi,0.16129032258064516,0.4032258064516129,0.43548387096774194,1.02253209579086,0.9307488240737914,0.43548387096774194,Entertainment,Balanced,Low,0
146,2024-10-22,53,46-60,3.2,5.7,2.0,10.9,Tablet,Mobile Data,0.29357798165137616,0.5229357798165137,0.18348623853211007,1.009952316841617,0.919298215811896,0.5229357798165137,Work/Study,Balanced,High,0
147,2024-01-05,22,19-25,3.3,5.2,0.9,9.4,Tablet,WiFi,0.351063829787234,0.5531914893617021,0.09574468085106383,0.9196304834332587,0.837083740022754,0.5531914893617021,Work/Study,Balanced,High,0
148,2024-11-18,55,46-60,3.9,4.3,3.4,11.6,Laptop,WiFi,0.33620689655172414,0.3706896551724138,0.29310344827586204,1.094049096185426,0.9958464032036124,0.3706896551724138,Work/Study,Balanced,High,0
149,2024-01-05,17,13-18,0.9,6.4,2.8,10.1,Tablet,Mobile Data,0.08910891089108912,0.6336633663366337,0.2772277227722772,0.8602169048021437,0.783003170158435,0.6336633663366337,Work/Study,Mixed,High,0
150,2024-07-17,42,36-45,2.5,3.4,1.0,6.9,Tablet,Mobile Data,0.36231884057971014,0.49275362318840576,0.14492753623188406,0.9965122380958831,0.9070645289285754,0.49275362318840576,Work/Study,Balanced,Low,0
151,2024-10-10,72,60+,2.8,2.4,2.8,8.0,Mobile,Mobile Data,0.35,0.3,0.35,1.0960673284468554,0.9976834773764094,0.35,Social,Balanced,Medium,0
152,2024-05-11,54,46-60,0.9,3.7,3.0,7.6,Laptop,Mobile Data,0.11842105263157895,0.48684210526315796,0.39473684210526316,0.9700109006320292,0.8829419720109002,0.48684210526315796,Work/Study,Balanced,Medium,0
153,2024-10-25,26,26-35,0.6,5.9,0.7,7.2,Laptop,WiFi,0.08333333333333333,0.8194444444444444,0.09722222222222221,0.5968517155550419,0.5432778439777224,0.8194444444444444,Work/Study,Skewed,Medium,0
154,2024-07-17,22,19-25,3.5,2.6,1.1,7.2,Tablet,Mobile Data,0.4861111111111111,0.3611111111111111,0.1527777777777778,1.0054919503845263,0.9152382152975215,0.4861111111111111,Social,Balanced,Medium,0
155,2024-03-31,21,19-25,2.8,4.3,1.0,8.1,Laptop,Mobile Data,0.345679012345679,0.5308641975308642,0.1234567901234568,0.9616197449234345,0.8753040129282036,0.5308641975308642,Work/Study,Balanced,Medium,0
156,2024-08-19,68,60+,2.0,2.3,0.6,4.9,Tablet,Mobile Data,0.4081632653061224,0.4693877551020407,0.12244897959183672,0.977910721522492,0.8901326988687256,0.4693877551020407,Work/Study,Balanced,Low,0
157,2024-10-05,16,13-18,3.4,6.6,2.5,12.5,Mobile,WiFi,0.272,0.528,0.2,1.0132308058431125,0.9222824251051219,0.528,Work/Study,Balanced,High,0
158,2024-04-15,43,36-45,3.6,2.8,2.6,9.0,Laptop,WiFi,0.4,0.3111111111111111,0.2888888888888889,1.0884883585759961,0.9907848017025302,0.4,Social,Balanced,Medium,0
159,2024-01-02,19,19-25,1.4,5.0,1.9,8.3,Mobile,WiFi,0.1686746987951807,0.6024096385542168,0.22891566265060237,0.9430298428546305,0.8583827548460269,0.6024096385542168,Work/Study,Balanced,Medium,0
160,2024-03-26,29,26-35,2.0,4.5,2.1,8.6,Laptop,WiFi,0.23255813953488372,0.5232558139534884,0.24418604651162792,1.0223771950565765,0.9306078273492134,0.5232558139534884,Work/Study,Balanced,Medium,0
161,2024-09-13,53,46-60,2.1,4.5,2.6,9.2,Tablet,Mobile Data,0.2282608695652174,0.48913043478260876,0.28260869565217395,1.0441223463923577,0.9504011170839785,0.48913043478260876,Work/Study,Balanced,High,0
162,2024-06-07,35,26-35,1.7,3.9,1.4,7.0,Mobile,Mobile Data,0.24285714285714285,0.5571428571428572,0.19999999999999998,0.9914904754404232,0.9024935235727661,0.5571428571428572,Work/Study,Balanced,Low,0
163,2024-10-04,23,19-25,4.0,1.6,1.7,7.3,Mobile,WiFi,0.547945205479452,0.21917808219178084,0.2328767123287671,1.0016755429381223,0.9117643715350139,0.547945205479452,Social,Balanced,Medium,0
164,2024-02-26,15,13-18,3.4,3.7,2.2,9.3,Laptop,Mobile Data,0.3655913978494623,0.3978494623655914,0.23655913978494625,1.075576325640689,0.979031762829316,0.3978494623655914,Work/Study,Balanced,High,0
165,2024-12-11,65,60+,1.0,2.1,2.5,5.6,Tablet,Mobile Data,0.17857142857142858,0.37500000000000006,0.44642857142857145,1.0354817310237678,0.9425360900332932,0.44642857142857145,Entertainment,Balanced,Low,0
166,2024-03-06,29,26-35,0.8,6.4,2.5,9.7,Tablet,WiFi,0.08247422680412372,0.6597938144329898,0.2577319587628866,0.8295981404604683,0.7551327697837991,0.6597938144329898,Work/Study,Mixed,High,0
167,2024-03-01,60,46-60,3.5,5.8,1.9,11.2,Mobile,WiFi,0.3125,0.5178571428571429,0.16964285714285715,1.0052201447952358,0.9149908071881329,0.5178571428571429,Work/Study,Balanced,High,0
168,2024-08-10,35,26-35,0.3,5.9,2.4,8.6,Laptop,WiFi,0.03488372093023256,0.6860465116279071,0.27906976744186046,0.731744528988479,0.6660625741548925,0.6860465116279071,Work/Study,Mixed,Medium,0
169,2024-12-19,32,26-35,1.0,4.8,1.5,7.3,Laptop,Mobile Data,0.136986301369863,0.6575342465753424,0.20547945205479454,0.8731409141613723,0.7947671104424973,0.6575342465753424,Work/Study,Mixed,Medium,0
170,2024-04-11,25,19-25,1.8,2.8,1.4,6.0,Mobile,WiFi,0.3,0.4666666666666666,0.2333333333333333,1.0564242198612623,0.9615987648763754,0.4666666666666666,Work/Study,Balanced,Low,0
171,2024-08-29,56,46-60,0.3,3.9,1.4,5.6,Laptop,WiFi,0.053571428571428575,0.6964285714285715,0.25,0.755324125026682,0.6875256474168796,0.6964285714285715,Work/Study,Mixed,Low,0
172,2024-11-30,47,46-60,0.3,4.7,0.8,5.8,Laptop,Mobile Data,0.05172413793103448,0.810344827586207,0.13793103448275862,0.596851519515113,0.5432776655344891,0.810344827586207,Work/Study,Skewed,Low,0
173,2024-07-26,61,60+,2.8,5.6,1.4,9.8,Tablet,WiFi,0.2857142857142857,0.5714285714285714,0.14285714285714285,0.9556998911125343,0.8699155297736259,0.5714285714285714,Work/Study,Balanced,High,0
174,2024-04-21,67,60+,0.7,6.4,1.5,8.6,Tablet,Mobile Data,0.0813953488372093,0.744186046511628,0.1744186046511628,0.728642163754213,0.6632386796233402,0.744186046511628,Work/Study,Mixed,Medium,0
175,2024-05-01,60,46-60,1.6,6.3,0.7,8.6,Laptop,Mobile Data,0.186046511627907,0.7325581395348837,0.0813953488372093,0.7450417339059467,0.6781662116752669,0.7325581395348837,Work/Study,Mixed,Medium,0
176,2024-05-13,32,26-35,2.6,6.0,0.7,9.3,Mobile,WiFi,0.27956989247311825,0.6451612903225806,0.07526881720430106,0.8337548182578605,0.7589163409674342,0.6451612903225806,Work/Study,Mixed,High,0
177,2024-01-31,13,13-18,0.7,5.7,2.6,9.0,Mobile,WiFi,0.07777777777777778,0.6333333333333333,0.2888888888888889,0.8466340781245419,0.7706395485080084,0.6333333333333333,Work/Study,Mixed,Medium,0
178,2024-11-23,29,26-35,3.0,3.5,1.3,7.8,Laptop,WiFi,0.38461538461538464,0.44871794871794873,0.16666666666666669,1.0257159388819748,0.933646882946749,0.44871794871794873,Work/Study,Balanced,Medium,0
179,2024-05-20,17,13-18,2.2,4.8,1.4,8.4,Laptop,WiFi,0.2619047619047619,0.5714285714285714,0.16666666666666666,0.9693003094138453,0.8822951640100126,0.5714285714285714,Work/Study,Balanced,Medium,0
180,2024-03-11,22,19-25,1.8,4.7,2.1,8.6,Tablet,WiFi,0.20930232558139536,0.5465116279069768,0.24418604651162792,1.0018054344547218,0.9118826038886287,0.5465116279069768,Work/Study,Balanced,Medium,0
181,2024-12-11,33,26-35,3.1,5.9,1.5,10.5,Tablet,Mobile Data,0.29523809523809524,0.5619047619047619,0.14285714285714285,0.9620644878145697,0.8757088353534782,0.5619047619047619,Work/Study,Balanced,High,0
182,2024-03-27,14,13-18,0.5,4.2,2.7,7.4,Tablet,Mobile Data,0.06756756756756756,0.5675675675675675,0.36486486486486486,0.8714041619583743,0.7931862504603979,0.5675675675675675,Work/Study,Mixed,Medium,0
183,2024-12-26,43,36-45,3.7,7.0,3.0,13.7,Tablet,WiFi,0.27007299270072993,0.5109489051094891,0.21897810218978103,1.0292177786664016,0.9368343948838969,0.5109489051094891,Work/Study,Balanced,High,0
184,2024-11-26,23,19-25,2.7,4.2,1.7,8.6,Laptop,Mobile Data,0.3139534883720931,0.48837209302325585,0.19767441860465115,1.0341804799863679,0.9413516402953629,0.48837209302325585,Work/Study,Balanced,Medium,0
185,2024-06-02,40,36-45,3.7,6.1,1.7,11.5,Tablet,Mobile Data,0.32173913043478264,0.5304347826086956,0.14782608695652175,0.9837852124383462,0.895479890936799,0.5304347826086956,Work/Study,Balanced,High,0
186,2024-10-07,43,36-45,0.8,1.4,1.3,3.5,Tablet,Mobile Data,0.2285714285714286,0.39999999999999997,0.37142857142857144,1.0717287302022056,0.975529530533018,0.39999999999999997,Work/Study,Balanced,Low,0
187,2024-12-20,42,36-45,4.0,2.5,2.9,9.4,Laptop,WiFi,0.425531914893617,0.26595744680851063,0.30851063829787234,1.0786282625267036,0.9818097555001559,0.425531914893617,Social,Balanced,High,0
188,2024-04-19,13,13-18,3.2,6.6,2.4,12.2,Mobile,Mobile Data,0.26229508196721313,0.5409836065573771,0.19672131147540983,1.0032501120145185,0.9131976060733833,0.5409836065573771,Work/Study,Balanced,High,0
189,2024-08-11,30,26-35,3.3,1.1,2.8,7.2,Laptop,WiFi,0.4583333333333333,0.1527777777777778,0.38888888888888884,1.011897732709366,0.9210690096468234,0.4583333333333333,Social,Balanced,Medium,0
190,2024-06-23,54,46-60,3.3,4.1,2.3,9.7,Tablet,Mobile Data,0.3402061855670103,0.422680412371134,0.23711340206185566,1.07205560500193,0.975827064797923,0.422680412371134,Work/Study,Balanced,High,0
191,2024-12-16,36,36-45,2.6,4.9,2.4,9.9,Mobile,Mobile Data,0.26262626262626265,0.494949494949495,0.2424242424242424,1.0427663498888329,0.9491668358753013,0.494949494949495,Work/Study,Balanced,High,0
192,2024-01-22,36,36-45,2.7,6.2,2.5,11.4,Tablet,Mobile Data,0.2368421052631579,0.543859649122807,0.21929824561403508,1.00512982666978,0.9149085960874676,0.543859649122807,Work/Study,Balanced,High,0
193,2024-07-30,14,13-18,1.3,5.2,2.4,8.9,Tablet,Mobile Data,0.14606741573033707,0.5842696629213483,0.2696629213483146,0.9483857299390512,0.8632578933636506,0.5842696629213483,Work/Study,Balanced,Medium,0
194,2024-12-24,23,19-25,0.6,6.5,2.7,9.8,Mobile,WiFi,0.06122448979591836,0.6632653061224489,0.2755102040816326,0.7985049813164737,0.7268305566511842,0.6632653061224489,Work/Study,Mixed,High,0
195,2024-05-07,67,60+,1.3,4.3,0.7,6.3,Tablet,WiFi,0.20634920634920637,0.6825396825396826,0.1111111111111111,0.8304788904358127,0.755934462960208,0.6825396825396826,Work/Study,Mixed,Low,0
196,2024-10-31,31,26-35,3.1,4.2,1.8,9.1,Mobile,WiFi,0.34065934065934067,0.46153846153846156,0.19780219780219782,1.0442395180655097,0.9505077713371309,0.46153846153846156,Work/Study,Balanced,Medium,0
197,2024-02-03,23,19-25,1.8,1.5,0.7,4.0,Mobile,WiFi,0.45,0.375,0.175,1.0321590615626537,0.9395116659526721,0.45,Social,Balanced,Low,0
198,2024-06-16,37,36-45,0.9,3.6,0.5,5.0,Tablet,WiFi,0.18,0.72,0.1,0.7754451545758172,0.7058405977926202,0.72,Work/Study,Mixed,Low,0
199,2024-02-01,46,46-60,2.1,6.9,2.3,11.3,Tablet,Mobile Data,0.18584070796460175,0.6106194690265486,0.20353982300884954,0.9379658100771793,0.8537732735670667,0.6106194690265486,Work/Study,Balanced,High,0
200,2024-07-06,50,46-60,1.8,4.2,2.0,8.0,Laptop,Mobile Data,0.225,0.525,0.25,1.0204833711599783,0.9288839945502064,0.525,Work/Study,Balanced,Medium,0
201,2024-06-19,39,36-45,1.4,3.9,3.4,8.7,Laptop,WiFi,0.16091954022988506,0.4482758620689655,0.39080459770114945,1.0208280651991892,0.9291977485858807,0.4482758620689655,Work/Study,Balanced,Medium,0
202,2024-04-27,25,19-25,3.4,2.5,3.2,9.1,Mobile,WiFi,0.37362637362637363,0.27472527472527475,0.3516483516483517,1.0902913488438197,0.9924259541695297,0.37362637362637363,Social,Balanced,Medium,0
203,2024-06-24,72,60+,1.1,2.8,1.1,5.0,Laptop,Mobile Data,0.22000000000000003,0.5599999999999999,0.22000000000000003,0.9909145596987489,0.9019693024734622,0.5599999999999999,Work/Study,Balanced,Low,0
204,2024-08-27,45,36-45,3.3,6.1,2.4,11.8,Laptop,WiFi,0.2796610169491525,0.5169491525423728,0.20338983050847456,1.0213511738612873,0.9296739026099106,0.5169491525423728,Work/Study,Balanced,High,0
205,2024-04-02,69,60+,0.3,3.4,2.8,6.5,Laptop,WiFi,0.04615384615384615,0.5230769230769231,0.43076923076923074,0.8437131008516443,0.7679807604141315,0.5230769230769231,Work/Study,Mixed,Low,0
206,2024-04-02,27,26-35,2.8,6.9,3.3,13.0,Mobile,WiFi,0.21538461538461537,0.5307692307692308,0.25384615384615383,1.0149204148362712,0.9238203734883563,0.5307692307692308,Work/Study,Balanced,High,0
207,2024-11-16,60,46-60,3.1,1.1,2.4,6.6,Mobile,Mobile Data,0.4696969696969697,0.16666666666666669,0.36363636363636365,1.0214162076601785,0.9297330989247179,0.4696969696969697,Social,Balanced,Low,0
208,2024-09-16,25,19-25,3.8,2.9,0.7,7.4,Mobile,Mobile Data,0.5135135135135135,0.3918918918918919,0.09459459459459459,0.9324269285744725,0.8487315663516651,0.5135135135135135,Social,Balanced,Medium,0
209,2024-12-01,18,13-18,3.5,4.1,1.7,9.3,Tablet,Mobile Data,0.3763440860215054,0.4408602150537634,0.18279569892473116,1.0394998830891509,0.9461935696617565,0.4408602150537634,Work/Study,Balanced,High,0
210,2024-07-17,65,60+,2.1,2.6,2.0,6.7,Tablet,WiFi,0.31343283582089554,0.3880597014925373,0.29850746268656714,1.0918549081696192,0.9938491672010307,0.3880597014925373,Work/Study,Balanced,Low,0
211,2024-12-22,31,26-35,0.9,5.0,1.3,7.2,Tablet,Mobile Data,0.125,0.6944444444444444,0.18055555555555555,0.82221454798226,0.7484119342767069,0.6944444444444444,Work/Study,Mixed,Medium,0
212,2024-09-21,18,13-18,2.6,3.0,3.1,8.7,Tablet,WiFi,0.2988505747126437,0.3448275862068966,0.35632183908045983,1.0957927763848971,0.9974335693198636,0.35632183908045983,Entertainment,Balanced,Medium,0
213,2024-02-21,73,60+,0.7,6.3,0.8,7.8,Tablet,WiFi,0.08974358974358974,0.8076923076923077,0.10256410256410257,0.6224217607986631,0.5665527021850894,0.8076923076923077,Work/Study,Skewed,Medium,0
214,2024-01-26,60,46-60,3.5,4.1,1.7,9.3,Mobile,WiFi,0.3763440860215054,0.4408602150537634,0.18279569892473116,1.0394998830891509,0.9461935696617565,0.4408602150537634,Work/Study,Balanced,High,0
215,2024-08-16,49,46-60,1.8,4.6,1.9,8.3,Mobile,Mobile Data,0.21686746987951805,0.5542168674698794,0.22891566265060237,0.9960871561726015,0.9066776026874744,0.5542168674698794,Work/Study,Balanced,Medium,0
216,2024-10-21,13,13-18,0.3,6.4,0.9,7.6,Mobile,WiFi,0.039473684210526314,0.8421052631578948,0.11842105263157895,0.5249520850619982,0.47783197992297893,0.8421052631578948,Work/Study,Skewed,Medium,0
217,2024-10-22,18,13-18,3.7,3.9,1.7,9.3,Mobile,WiFi,0.3978494623655914,0.4193548387096774,0.18279569892473116,1.0417662263161787,0.9482564841679972,0.4193548387096774,Work/Study,Balanced,High,0
218,2024-09-15,28,26-35,1.7,2.7,3.0,7.4,Laptop,Mobile Data,0.22972972972972971,0.36486486486486486,0.4054054054054054,1.0717928812996127,0.9755879233783091,0.4054054054054054,Entertainment,Balanced,Medium,0
219,2024-08-08,35,26-35,0.6,6.6,1.8,9.0,Mobile,Mobile Data,0.06666666666666667,0.7333333333333333,0.2,0.7298712099831164,0.6643574057122258,0.7333333333333333,Work/Study,Mixed,Medium,0
220,2024-11-28,14,13-18,0.5,4.8,1.1,6.4,Tablet,WiFi,0.078125,0.7499999999999999,0.171875,0.7176067382576197,0.653193802453823,0.7499999999999999,Work/Study,Mixed,Low,0
221,2024-01-22,22,19-25,0.7,5.1,1.9,7.7,Mobile,Mobile Data,0.0909090909090909,0.6623376623376622,0.24675324675324672,0.8361584229382271,0.7611041962328078,0.6623376623376622,Work/Study,Mixed,Medium,0
222,2024-12-21,29,26-35,0.5,5.8,1.6,7.9,Tablet,Mobile Data,0.06329113924050632,0.7341772151898733,0.20253164556962025,0.7249629951290555,0.6598897560193471,0.7341772151898733,Work/Study,Mixed,Medium,0
223,2024-10-09,62,60+,3.7,3.7,2.8,10.2,Mobile,Mobile Data,0.36274509803921573,0.36274509803921573,0.27450980392156865,1.0905644621021309,0.9926745525705565,0.36274509803921573,Social,Balanced,High,0
224,2024-01-29,64,60+,3.0,6.1,0.8,9.9,Mobile,Mobile Data,0.30303030303030304,0.6161616161616161,0.08080808080808081,0.8634556127823139,0.7859511692055753,0.6161616161616161,Work/Study,Mixed,High,0
225,2024-09-27,46,46-60,2.8,5.4,1.5,9.7,Tablet,WiFi,0.288659793814433,0.5567010309278352,0.15463917525773196,0.9733953309166851,0.8860226132157778,0.5567010309278352,Work/Study,Balanced,High,0
226,2024-06-08,25,19-25,1.1,2.5,3.3,6.9,Laptop,Mobile Data,0.15942028985507248,0.36231884057971014,0.47826086956521735,1.0133312415410138,0.9223738456171053,0.47826086956521735,Entertainment,Balanced,Low,0
227,2024-02-26,54,46-60,1.2,3.1,2.5,6.8,Mobile,WiFi,0.17647058823529413,0.4558823529411765,0.36764705882352944,1.0320903704966868,0.9394491406499103,0.4558823529411765,Work/Study,Balanced,Low,0
228,2024-11-13,22,19-25,2.8,3.1,3.2,9.1,Tablet,WiFi,0.3076923076923077,0.34065934065934067,0.3516483516483517,1.0970256766977677,0.998555803547159,0.3516483516483517,Entertainment,Balanced,Medium,0
229,2024-09-07,38,36-45,1.6,3.9,1.1,6.6,Mobile,WiFi,0.24242424242424246,0.5909090909090909,0.16666666666666669,0.9530309275465046,0.8674861344413878,0.5909090909090909,Work/Study,Balanced,Low,0
230,2024-06-08,39,36-45,3.1,4.9,2.1,10.1,Tablet,WiFi,0.3069306930693069,0.4851485148514852,0.20792079207920794,1.039994089725892,0.9466434159285775,0.4851485148514852,Work/Study,Balanced,High,0
231,2024-05-25,27,26-35,3.6,6.6,1.5,11.7,Laptop,Mobile Data,0.3076923076923077,0.5641025641025641,0.12820512820512822,0.9489718170653015,0.8637913728561846,0.5641025641025641,Work/Study,Balanced,High,0
